  19.000    3.000    0.074   19.000    3.000    5.694
  20.000    3.000    0.116   20.000    3.000    5.679
  21.000    3.000    0.177   21.000    3.000    5.658
  22.000    3.000    0.263   22.000    3.000    5.632
  23.000    3.000    0.377   23.000    3.000    5.598
  24.000    3.000    0.491   24.000    3.000    5.558
  25.000    3.000    0.530   25.000    3.000    5.515
  26.000    3.000    0.508   26.000    3.000    5.471
  27.000    3.000    0.457   27.000    3.000    5.434
  28.000    3.000    0.398   28.000    3.000    5.421
  29.000    3.000    0.337   29.000    3.000    5.442
  30.000    3.000    0.280   30.000    3.000    5.487
   0.000    4.000    0.107    0.000    4.000    5.695
   1.000    4.000    0.214    1.000    4.000    5.683
   2.000    4.000    0.322    2.000    4.000    5.664
   3.000    4.000    0.448    3.000    4.000    5.635
   4.000    4.000    0.522    4.000    4.000    5.599
   5.000    4.000    0.524    5.000    4.000    5.557
   6.000    4.000    0.487    6.000    4.000    5.509
   7.000    4.000    0.434    7.000    4.000    5.462
   8.000    4.000    0.377    8.000    4.000    5.426
   9.000    4.000    0.320    9.000    4.000    5.424
  10.000    4.000    0.265   10.000    4.000    5.453
  11.000    4.000    0.214   11.000    4.000    5.497
  12.000    4.000    0.169   12.000    4.000    5.545
  13.000    4.000    0.126   13.000    4.000    5.588
  14.000    4.000    0.095   14.000    4.000    5.624
  15.000    4.000    0.067   15.000    4.000    5.661
  16.000    4.000    0.050   16.000    4.000    5.694
  17.000    4.000    0.043   17.000    4.000    5.700
  18.000    4.000    0.044   18.000    4.000    5.699
  19.000    4.000    0.062   19.000    4.000    5.701
  20.000    4.000    0.097   20.000    4.000    5.694
  21.000    4.000    0.153   21.000    4.000    5.679
  22.000    4.000    0.237   22.000    4.000    5.658
  23.000    4.000    0.352   23.000    4.000    5.629
  24.000    4.000    0.475   24.000    4.000    5.591
  25.000    4.000    0.528   25.000    4.000    5.547
  26.000    4.000    0.518   26.000    4.000    5.499
  27.000    4.000    0.475   27.000    4.000    5.453
  28.000    4.000    0.421   28.000    4.000    5.424
  29.000    4.000    0.363   29.000    4.000    5.428
  30.000    4.000    0.307   30.000    4.000    5.461
   0.000    5.000    0.071    0.000    5.000    5.700
   1.000    5.000    0.176    1.000    5.000    5.693
   2.000    5.000    0.280    2.000    5.000    5.680
   3.000    5.000    0.414    3.000    5.000    5.655
   4.000    5.000    0.509    4.000    5.000    5.623
   5.000    5.000    0.531    5.000    5.000    5.582
   6.000    5.000    0.509    6.000    5.000    5.533
   7.000    5.000    0.465    7.000    5.000    5.481
   8.000    5.000    0.414    8.000    5.000    5.436
   9.000    5.000    0.361    9.000    5.000    5.421
  10.000    5.000    0.307   10.000    5.000    5.438
  11.000    5.000    0.255   11.000    5.000    5.476
  12.000    5.000    0.207   12.000    5.000    5.520
  13.000    5.000    0.161   13.000    5.000    5.563
  14.000    5.000    0.123   14.000    5.000    5.601
  15.000    5.000    0.089   15.000    5.000    5.633
  16.000    5.000    0.064   16.000    5.000    5.661
  17.000    5.000    0.048   17.000    5.000    5.691
  18.000    5.000    0.040   18.000    5.000    5.704
  19.000    5.000    0.048   19.000    5.000    5.701
  20.000    5.000    0.074   20.000    5.000    5.699
  21.000    5.000    0.121   21.000    5.000    5.690
  22.000    5.000    0.197   22.000    5.000    5.675
  23.000    5.000    0.311   23.000    5.000    5.650
  24.000    5.000    0.445   24.000    5.000    5.615
  25.000    5.000    0.520   25.000    5.000    5.572
  26.000    5.000    0.529   26.000    5.000    5.522
  27.000    5.000    0.499   27.000    5.000    5.470
  28.000    5.000    0.454   28.000    5.000    5.431
  29.000    5.000    0.402   29.000    5.000    5.422
  30.000    5.000    0.348   30.000    5.000    5.445
   0.000    6.000    0.035    0.000    6.000    5.700
   1.000    6.000    0.131    1.000    6.000    5.699
   2.000    6.000    0.226    2.000    6.000    5.689
   3.000    6.000    0.366    3.000    6.000    5.671
   4.000    6.000    0.482    4.000    6.000    5.638
   5.000    6.000    0.528    5.000    6.000    5.597
   6.000    6.000    0.527    6.000    6.000    5.549
   7.000    6.000    0.498    7.000    6.000    5.494
   8.000    6.000    0.457    8.000    6.000    5.444
   9.000    6.000    0.410    9.000    6.000    5.422
  10.000    6.000    0.360   10.000    6.000    5.431
  11.000    6.000    0.309   11.000    6.000    5.464
  12.000    6.000    0.259   12.000    6.000    5.505
  13.000    6.000    0.210   13.000    6.000    5.547
  14.000    6.000    0.167   14.000    6.000    5.586
  15.000    6.000    0.126   15.000    6.000    5.620
  16.000    6.000    0.092   16.000    6.000    5.649
  17.000    6.000    0.066   17.000    6.000    5.672
  18.000    6.000    0.046   18.000    6.000    5.689
  19.000    6.000    0.041   19.000    6.000    5.701
  20.000    6.000    0.053   20.000    6.000    5.701
  21.000    6.000    0.085   21.000    6.000    5.695
  22.000    6.000    0.149   22.000    6.000    5.683
  23.000    6.000    0.256   23.000    6.000    5.661
  24.000    6.000    0.400   24.000    6.000    5.629
  25.000    6.000    0.499   25.000    6.000    5.588
  26.000    6.000    0.532   26.000    6.000    5.538
  27.000    6.000    0.521   27.000    6.000    5.483
  28.000    6.000    0.490   28.000    6.000    5.437
